Fecha;IP;Status;Position
2021-02-05 07:57:18;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:57:07;192.168.150.237:1813;activated;globallist
2021-02-05 07:57:07;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:57:07;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:56:45;192.168.150.237:1813;activated;globallist
2021-02-05 07:56:45;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:56:45;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:56:31;192.168.150.237:1813;activated;globallist
2021-02-05 07:56:31;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:56:31;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:56:19;192.168.150.237:1813;activated;globallist
2021-02-05 07:56:19;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:56:19;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:55:48;192.168.150.237:1813;activated;globallist
2021-02-05 07:55:48;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:55:48;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:54:47;192.168.150.237:1813;activated;globallist
2021-02-05 07:54:47;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:54:47;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:54:25;192.168.150.237:1813;activated;globallist
2021-02-05 07:54:25;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:54:25;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:54:03;192.168.150.237:1813;activated;globallist
2021-02-05 07:54:03;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:54:03;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:53:33;192.168.150.237:1813;activated;globallist
2021-02-05 07:53:33;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:53:33;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:52:57;192.168.150.237:1813;activated;globallist
2021-02-05 07:52:57;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:52:57;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:52:19;192.168.150.237:1813;activated;globallist
2021-02-05 07:52:19;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:52:19;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:51:58;192.168.150.237:1813;activated;globallist
2021-02-05 07:51:58;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:51:58;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:51:43;192.168.150.237:1813;activated;globallist
2021-02-05 07:51:43;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:51:43;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:51:27;192.168.150.237:1813;activated;globallist
2021-02-05 07:51:27;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:51:27;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:51:10;192.168.150.237:1813;activated;globallist
2021-02-05 07:51:10;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:51:10;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:51:02;192.168.150.237:1813;activated;globallist
2021-02-05 07:51:02;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:51:02;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:50:24;192.168.150.237:1813;activated;globallist
2021-02-05 07:50:24;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:50:24;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:50:06;192.168.150.237:1813;activated;globallist
2021-02-05 07:50:06;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:50:06;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:49:42;192.168.150.237:1813;activated;globallist
2021-02-05 07:49:42;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:49:42;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:49:31;192.168.150.237:1813;activated;globallist
2021-02-05 07:49:31;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:49:31;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:48:58;192.168.150.237:1813;activated;globallist
2021-02-05 07:48:58;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:48:58;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:48:25;192.168.150.237:1813;activated;globallist
2021-02-05 07:48:25;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:48:25;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:47:20;192.168.150.237:1813;activated;globallist
2021-02-05 07:47:20;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:47:20;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:47:02;192.168.150.237:1813;activated;globallist
2021-02-05 07:47:02;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:47:02;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:46:45;192.168.150.237:1813;activated;globallist
2021-02-05 07:46:45;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:46:45;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:46:21;192.168.150.237:1813;activated;globallist
2021-02-05 07:46:21;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:46:21;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:46:04;192.168.150.237:1813;activated;globallist
2021-02-05 07:46:04;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:46:04;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:45:44;192.168.150.237:1813;activated;globallist
2021-02-05 07:45:44;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:45:44;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:45:19;192.168.150.237:1813;activated;globallist
2021-02-05 07:45:19;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:45:19;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:45:01;192.168.150.237:1813;activated;globallist
2021-02-05 07:45:01;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:45:01;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:44:45;192.168.150.237:1813;activated;globallist
2021-02-05 07:44:45;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:44:45;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:44:13;192.168.150.237:1813;activated;globallist
2021-02-05 07:44:13;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:44:13;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:44:00;192.168.150.237:1813;activated;globallist
2021-02-05 07:44:00;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:44:00;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:43:48;192.168.150.237:1813;activated;globallist
2021-02-05 07:43:48;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:43:48;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:43:28;192.168.150.237:1813;activated;globallist
2021-02-05 07:43:28;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:43:28;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:43:09;192.168.150.237:1813;activated;globallist
2021-02-05 07:43:09;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:43:09;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:42:59;192.168.150.237:1813;activated;globallist
2021-02-05 07:42:59;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:42:59;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:42:44;192.168.150.237:1813;activated;globallist
2021-02-05 07:42:44;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:42:44;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:42:20;192.168.150.237:1813;activated;globallist
2021-02-05 07:42:20;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:42:20;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:40:39;192.168.150.237:1813;activated;globallist
2021-02-05 07:40:39;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:40:39;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:39:52;192.168.150.237:1813;activated;globallist
2021-02-05 07:39:52;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:39:52;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:39:24;192.168.150.237:1813;activated;globallist
2021-02-05 07:39:24;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:39:24;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:38:47;192.168.150.237:1813;activated;globallist
2021-02-05 07:38:47;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:38:47;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:38:18;192.168.150.237:1813;activated;globallist
2021-02-05 07:38:18;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:38:18;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:38:03;192.168.150.237:1813;activated;globallist
2021-02-05 07:38:03;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:38:03;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:37:45;192.168.150.237:1813;activated;globallist
2021-02-05 07:37:45;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:37:45;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:37:24;192.168.150.237:1813;activated;globallist
2021-02-05 07:37:24;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:37:24;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:37:12;192.168.150.237:1813;activated;globallist
2021-02-05 07:37:12;192.168.150.238:1813;deactivated;globallist
2021-02-05 07:37:12;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:53:35;192.168.150.237:1813;activated;globallist
2021-02-08 07:53:35;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:53:35;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:53:16;192.168.150.237:1813;activated;globallist
2021-02-08 07:53:16;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:53:16;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:53:00;192.168.150.237:1813;activated;globallist
2021-02-08 07:53:00;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:53:00;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:52:47;192.168.150.237:1813;activated;globallist
2021-02-08 07:52:47;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:52:47;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:52:33;192.168.150.237:1813;activated;globallist
2021-02-08 07:52:33;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:52:33;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:52:17;192.168.150.237:1813;activated;globallist
2021-02-08 07:52:17;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:52:17;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:51:55;192.168.150.237:1813;activated;globallist
2021-02-08 07:51:55;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:51:55;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:51:36;192.168.150.237:1813;activated;globallist
2021-02-08 07:51:36;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:51:36;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:51:12;192.168.150.237:1813;activated;globallist
2021-02-08 07:51:12;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:51:12;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:50:47;192.168.150.237:1813;activated;globallist
2021-02-08 07:50:47;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:50:47;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:50:17;192.168.150.237:1813;activated;globallist
2021-02-08 07:50:17;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:50:17;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:49:56;192.168.150.237:1813;activated;globallist
2021-02-08 07:49:56;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:49:56;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:48:08;192.168.150.237:1813;activated;globallist
2021-02-08 07:48:08;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:48:08;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:47:38;192.168.150.237:1813;activated;globallist
2021-02-08 07:47:38;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:47:38;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:47:29;192.168.150.237:1813;activated;globallist
2021-02-08 07:47:29;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:47:29;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:47:19;192.168.150.237:1813;activated;globallist
2021-02-08 07:47:19;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:47:19;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:47:05;192.168.150.237:1813;activated;globallist
2021-02-08 07:47:05;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:47:05;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:46:42;192.168.150.237:1813;activated;globallist
2021-02-08 07:46:42;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:46:42;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:46:27;192.168.150.237:1813;activated;globallist
2021-02-08 07:46:27;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:46:27;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:46:07;192.168.150.237:1813;activated;globallist
2021-02-08 07:46:07;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:46:07;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:45:40;192.168.150.237:1813;activated;globallist
2021-02-08 07:45:40;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:45:40;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:45:21;192.168.150.237:1813;activated;globallist
2021-02-08 07:45:21;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:45:21;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:45:04;192.168.150.237:1813;activated;globallist
2021-02-08 07:45:04;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:45:04;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:44:48;192.168.150.237:1813;activated;globallist
2021-02-08 07:44:48;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:44:48;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:44:32;192.168.150.237:1813;activated;globallist
2021-02-08 07:44:32;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:44:32;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:44:13;192.168.150.237:1813;activated;globallist
2021-02-08 07:44:13;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:44:13;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:43:51;192.168.150.237:1813;activated;globallist
2021-02-08 07:43:51;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:43:51;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:43:33;192.168.150.237:1813;activated;globallist
2021-02-08 07:43:33;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:43:33;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:43:13;192.168.150.237:1813;activated;globallist
2021-02-08 07:43:13;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:43:13;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:42:43;192.168.150.237:1813;activated;globallist
2021-02-08 07:42:43;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:42:43;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:42:15;192.168.150.237:1813;activated;globallist
2021-02-08 07:42:15;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:42:15;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:41:55;192.168.150.237:1813;activated;globallist
2021-02-08 07:41:55;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:41:55;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:41:43;192.168.150.237:1813;activated;globallist
2021-02-08 07:41:43;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:41:43;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:41:15;192.168.150.237:1813;activated;globallist
2021-02-08 07:41:15;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:41:15;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:40:57;192.168.150.237:1813;activated;globallist
2021-02-08 07:40:57;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:40:57;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:40:45;192.168.150.237:1813;activated;globallist
2021-02-08 07:40:45;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:40:45;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:39:54;192.168.150.237:1813;activated;globallist
2021-02-08 07:39:54;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:39:54;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:39:39;192.168.150.237:1813;activated;globallist
2021-02-08 07:39:39;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:39:39;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:39:12;192.168.150.237:1813;activated;globallist
2021-02-08 07:39:12;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:39:12;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:38:43;192.168.150.237:1813;activated;globallist
2021-02-08 07:38:43;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:38:43;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:38:28;192.168.150.237:1813;activated;globallist
2021-02-08 07:38:28;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:38:28;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:38:18;192.168.150.237:1813;activated;globallist
2021-02-08 07:38:18;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:38:18;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:37:57;192.168.150.237:1813;activated;globallist
2021-02-08 07:37:57;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:37:57;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:37:50;192.168.150.237:1813;activated;globallist
2021-02-08 07:37:50;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:37:50;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:37:35;192.168.150.237:1813;activated;globallist
2021-02-08 07:37:35;192.168.150.238:1813;deactivated;globallist
2021-02-08 07:37:35;192.168.150.238:1813;deactivated;globallist
