Fecha;APBaseRadioMAC;IPAddress;MACAddress
2021-02-25 07:26:48;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-25 07:26:44;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-25 07:26:31;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-25 07:26:22;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-25 07:26:18;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-25 07:26:14;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-25 07:26:01;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-25 07:25:52;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-25 07:25:48;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-25 07:25:44;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-25 07:25:31;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-25 07:25:22;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-25 07:25:18;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-25 07:25:14;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-25 07:25:01;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-25 07:24:52;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-25 07:24:48;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-25 07:24:44;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-25 07:24:31;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-25 07:24:22;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-25 07:24:18;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-25 07:24:14;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-25 07:24:01;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-25 07:23:52;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-25 07:23:48;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-25 07:23:44;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-25 07:23:31;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-25 07:23:22;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-25 07:23:17;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-25 07:23:14;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-25 07:23:00;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-25 07:22:52;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-25 07:22:47;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-25 07:22:44;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-25 07:22:30;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-25 07:22:22;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-25 07:22:17;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-25 07:22:14;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-25 07:22:00;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-25 07:21:51;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-25 07:21:47;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-25 07:21:44;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-25 07:21:30;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-25 07:21:21;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-25 07:21:16;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-25 07:21:13;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-25 07:21:00;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-25 07:20:51;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-25 07:20:46;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-25 07:20:41;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-25 07:20:30;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-25 07:20:21;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-25 07:20:16;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-25 07:20:11;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-25 07:20:00;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-25 07:19:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-25 07:19:46;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-25 07:19:41;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-25 07:19:29;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-25 07:19:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-25 07:19:16;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-25 07:19:11;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-25 07:18:58;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-25 07:18:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-25 07:18:46;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-25 07:18:41;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-25 07:18:28;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-25 07:18:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-25 07:18:16;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-25 07:18:11;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-25 07:17:58;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-25 07:17:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-25 07:17:46;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-25 07:17:41;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-25 07:17:28;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-25 07:17:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-25 07:17:16;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-25 07:17:11;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-25 07:16:58;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-25 07:16:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-25 07:16:46;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-25 07:16:41;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-25 07:16:28;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-25 07:16:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-25 07:16:16;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-25 07:16:11;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-25 07:15:57;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-25 07:15:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-25 07:15:46;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-25 07:15:41;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-25 07:15:27;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:26:46;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:26:36;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:26:34;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:26:34;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:26:16;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:26:06;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:26:04;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:26:03;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:25:46;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:25:36;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:25:34;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:25:32;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:25:16;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:25:06;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:25:04;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:25:01;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:24:46;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:24:36;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:24:34;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:24:31;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:24:16;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:24:06;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:24:04;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:24:01;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:23:46;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:23:35;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:23:34;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:23:31;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:23:16;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:23:05;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:23:04;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:23:01;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:22:46;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:22:34;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:22:34;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:22:31;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:22:16;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:22:04;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:22:04;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:22:01;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:21:46;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:21:34;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:21:34;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:21:31;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:21:16;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:21:04;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:21:04;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:21:01;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:20:46;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:20:34;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:20:34;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:20:31;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:20:15;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:20:04;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:20:03;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:20:01;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:19:45;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:19:34;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:19:32;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:19:31;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:19:15;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:19:04;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:19:02;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:19:01;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:18:45;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:18:34;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:18:32;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:18:30;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:18:15;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:18:04;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:18:01;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:18:00;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:17:45;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:17:34;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:17:31;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:17:30;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:17:15;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:17:04;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:17:01;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:17:00;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:16:45;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:16:34;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:16:30;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:16:30;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:16:15;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:16:03;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:16:00;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:15:59;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:15:45;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:15:33;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:15:30;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:15:29;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:15:15;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:15:02;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:15:00;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:14:59;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:14:45;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:14:32;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:14:29;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:14:29;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:14:15;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:14:02;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:13:59;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:13:59;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:13:45;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:13:32;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:13:29;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:13:28;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:13:15;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:13:02;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:12:59;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:12:58;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:12:45;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:12:32;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:12:29;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:12:28;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:12:15;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:12:01;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:11:59;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:11:57;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:11:45;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:11:31;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:11:29;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:11:27;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:11:15;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:11:01;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:10:59;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:10:57;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:10:45;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:10:31;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:10:29;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:10:27;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:10:14;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:10:01;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:09:59;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:09:56;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:09:44;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:09:31;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:09:29;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:09:26;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:09:14;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:09:01;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:08:59;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:08:56;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:08:44;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:08:31;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:08:29;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:08:26;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:08:13;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:08:01;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:07:58;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:07:55;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:07:43;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:07:31;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:07:28;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:07:25;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:07:13;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:07:01;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:06:58;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:06:55;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:06:43;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:06:31;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:06:28;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:06:25;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:06:13;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:06:01;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:05:58;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:05:54;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:05:43;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:05:31;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:05:28;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:05:24;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:05:13;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:05:01;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:04:58;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:04:54;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-26 08:04:43;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-26 08:04:31;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-26 08:04:28;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-26 08:04:24;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
